HouseID,Address,ListingPrice,Bedrooms,Bathrooms,SquareFootage,LotSize_Acres,YearBuilt,PropertyType,Status
c1cbc5f0-9915-414c-88c6-3cdf2e682dc7,"9606 Tucker Branch Suite 209, South Brunswick, NJ 07681",3128933,5,5.5,4997,3.0,2011,Single Family,For Sale
dc06c946-e669-4dcb-8496-ca18bdff40a5,"033 Carolyn Divide, South Brunswick, NJ 08019",3933576,3,5.0,5563,3.31,2003,Single Family,For Sale
f26db409-46f1-48f0-8a6b-7fca12f17f78,"30703 Jordan Radial, Montgomery, NJ 07804",2982872,3,6.0,4498,3.56,2017,Single Family,For Sale
82530f28-127a-4962-bfd9-e55f9218fdd6,"01821 Rodriguez Ridge, Bridgewater, NJ 08107",3453104,5,6.0,5440,3.53,1957,Single Family,For Sale
a08b22f3-fc4c-4117-89be-37e48ac0c7e8,"30887 Meghan Square, Princeton, NJ 08150",2494208,7,3.5,4892,1.5,2005,Single Family,For Sale
10bde5d0-6322-4892-aa56-918878f08c85,"9337 Dana Streets, Hopewell, NJ 08944",1334217,5,4.0,3344,3.32,1953,Townhouse,For Sale
053b281b-5930-4ab9-8a73-f004e05bbf46,"080 William Common Suite 406, West Windsor, NJ 08096",671455,3,5.0,3286,1.1,1944,Townhouse,For Sale
456b8bf0-dde4-48bb-b333-20b059c5eba7,"389 Daniel Mews, Lawrenceville, NJ 07157",2164903,6,5.5,4289,1.48,2008,Townhouse,For Sale
4ad5c647-2ef4-4921-97d7-525d0e936937,"692 Kristina Squares Apt. 488, Bridgewater, NJ 08162",1369108,4,2.5,3224,1.42,1973,Single Family,For Sale
419987d8-6739-42b6-b10e-df4de847cafb,"43736 Vazquez Avenue Apt. 879, West Windsor, NJ 08603",1287320,2,3.5,2899,0.89,2007,Single Family,For Sale
51bcf27c-a4f8-490a-91d1-ac9092a26314,"19593 Walker Crescent, Montgomery, NJ 07092",2031451,4,4.0,4154,1.79,2003,Single Family,For Sale
5aa5a4c2-c334-4382-bdb7-7c9d64887e07,"0801 Kimberly Stream, Plainsboro, NJ 08230",747521,2,1.5,1838,2.34,1981,Single Family,For Sale
8517146f-d3a7-4101-bbe3-4ad88db72a2f,"9766 Hall Turnpike Apt. 660, Hillsborough, NJ 08364",3311519,5,4.5,5018,3.04,2017,Single Family,For Sale
f9b2bf7c-82e6-4ec0-9912-1e7f0f4e9e0d,"6849 Nicholas Street, Piscataway, NJ 07913",3969716,7,4.5,6129,2.83,2021,Single Family,For Sale
1197b50c-7f5e-4858-a361-45248e9f29d5,"96125 Haley Coves, Woodbridge, NJ 07993",955342,5,4.5,2721,2.51,1978,Single Family,For Sale
326d5885-f398-4e13-bdd1-adf78db08b79,"1504 William Fields Apt. 289, Franklin Township, NJ 07490",1319317,3,4.0,2790,2.15,1976,Single Family,For Sale
6db3b490-faa8-43ee-b611-ed77a2cd0e9f,"957 Lynch Ridges, Hillsborough, NJ 07391",989774,5,5.0,3553,2.83,1952,Single Family,For Sale
c7b044a1-f8e0-42a4-9a43-828e60ad3e84,"952 Savage Court Apt. 097, Woodbridge, NJ 08222",3701809,3,4.5,5806,3.17,1997,Single Family,For Sale
3df83be9-f8ab-48a9-a425-9952b4d731c3,"94370 Tucker Ports, Plainsboro, NJ 07271",2246173,3,4.5,3882,2.24,2016,Townhouse,For Sale
7d664963-c469-4ae2-a74d-a64f7d057cbb,"34177 Reed Tunnel, Bridgewater, NJ 07476",1110490,4,4.0,3267,2.4,2024,Single Family,For Sale
5e7a1665-0053-4f7d-a5e0-eac022abaa3a,"381 Mary Loaf Suite 751, Bridgewater, NJ 08986",1352516,3,2.0,2443,2.39,1967,Single Family,For Sale
c23d8049-9e00-4ac8-9a14-a4d67aa84d2e,"24030 Richard Street, South Brunswick, NJ 07339",886653,5,3.5,2995,2.68,1955,Single Family,For Sale
74db29a3-b5ad-4ac8-963d-f6d2b241660f,"23302 Natasha Fork, Hillsborough, NJ 07613",1719610,4,3.5,3291,2.26,1980,Single Family,For Sale
00d98f17-c45a-4340-be3b-569cba1d85d6,"53487 Nicole Viaduct, New Brunswick, NJ 07421",1798502,2,2.5,2944,2.35,2011,Single Family,For Sale
2fbd9fcd-4bae-4d06-84be-c8f3a0b369be,"673 Cox Lock, Piscataway, NJ 08752",1552478,5,2.0,3684,2.14,1986,Single Family,For Sale
a11fbf8a-8cde-4513-80ef-0940204ede75,"740 Phillip Camp, West Windsor, NJ 08277",2339107,5,6.0,4371,3.62,1980,Single Family,For Sale
70f1e6a9-cc9f-4808-9f03-04251d879a59,"7046 Sarah Coves, West Windsor, NJ 08855",3166975,4,4.0,5049,2.72,1991,Single Family,For Sale
359a34ff-4fcd-4199-8d44-398a8c0a325f,"78277 Morris Stream, Piscataway, NJ 07842",2053309,6,5.5,4749,1.91,2018,Single Family,For Sale
a67f176c-79d5-4637-8b6e-b23d67aad7b5,"17627 Miller Gateway, West Windsor, NJ 08671",3699189,6,5.5,6403,4.44,2002,Single Family,For Sale
a3f71f16-3eee-4fbf-aefa-c791bc2ca937,"05929 Sparks Crest, Plainsboro, NJ 07394",2006204,6,4.5,4366,2.75,2005,Single Family,For Sale
b346a14b-3c63-42c4-b288-385bfe33bb75,"4871 Patrick Square Apt. 451, Hillsborough, NJ 08549",3166872,4,6.0,6050,2.72,2021,Single Family,For Sale
c0484c74-e206-4486-a9a2-05fb1a83ab3e,"027 James Extensions Apt. 566, Edison, NJ 08963",2545339,7,5.5,5908,2.36,1995,Condo,For Sale
b52d79be-4684-4ff0-8fe9-57bafef183e2,"81061 Mary Ramp, Bridgewater, NJ 07356",2248040,3,4.5,4588,3.34,1989,Single Family,For Sale
036cb154-50fd-4565-923a-e34a629dcd8a,"72790 Jones Centers, South Brunswick, NJ 08129",1222509,3,5.0,4049,2.78,2000,Condo,For Sale
0e9ba8e9-5dc0-44a4-a07d-ed2102ea50d5,"795 Chelsea Bridge, Piscataway, NJ 08154",3393952,3,5.5,5189,2.72,1952,Townhouse,For Sale
26903bf2-cc64-467b-9b69-817052e12033,"551 Zimmerman Terrace Apt. 164, New Brunswick, NJ 08210",1691955,5,5.5,4281,3.22,1989,Single Family,For Sale
610ebb58-e9e5-4b0d-aee0-2e8c60326bfb,"960 Campbell Forges Apt. 115, New Brunswick, NJ 08261",705515,6,2.5,3410,2.1,2005,Townhouse,For Sale
c2b69c76-25fc-4da5-9a6d-fbb7210c16c1,"39440 Grant Lakes, West Windsor, NJ 07678",1881671,5,2.5,3868,2.7,1969,Multi-Family,For Sale
6ee8fdd4-20f2-48ac-9f75-39976607200b,"207 Lawson Crossing, Hillsborough, NJ 07243",3857544,7,6.0,6712,4.18,1995,Single Family,For Sale
92f96267-3296-426d-8544-88f3fac022ef,"4486 Brown Summit Apt. 832, West Windsor, NJ 07084",2544857,4,3.5,4730,1.48,1979,Single Family,For Sale
3aea2444-6c4a-49e1-9c37-cd5bb09be633,"8636 Walsh Viaduct, Lawrenceville, NJ 08738",855491,5,2.0,3009,1.59,1973,Multi-Family,For Sale
a78a745a-7e51-4000-a225-a71bbdb30ab2,"80765 Monica Circle, Hopewell, NJ 07155",3789449,4,6.0,6307,2.53,2022,Single Family,For Sale
50368234-f531-4972-a850-e121345fb380,"15626 Snyder Prairie Apt. 035, Bridgewater, NJ 08168",3619440,7,6.0,6334,2.16,2015,Single Family,For Sale
9773ad25-ef87-4806-946b-69ea47fc59e1,"3301 Robertson Loop, Plainsboro, NJ 08674",2923596,4,3.0,4549,2.19,1976,Single Family,For Sale
bcb09d25-3d8e-4803-9e1b-71cb2e552c37,"8961 Andrea Track Apt. 746, South Brunswick, NJ 07388",2619367,3,2.5,4241,3.35,1988,Townhouse,For Sale
64155f84-8cd5-4539-b15d-20508b2cec81,"4412 John Flats, South Brunswick, NJ 08118",2576774,4,4.0,4701,3.17,1990,Townhouse,For Sale
a0d1f757-1414-4b5b-971b-8fb12f29ff71,"889 Heather Grove, Princeton, NJ 07369",2298433,6,5.5,4757,2.34,1947,Condo,For Sale
c30eecd7-550f-4117-b6c2-ea7b390d0427,"965 Ellis Extensions, Plainsboro, NJ 08201",1811369,3,3.5,3630,2.58,2023,Single Family,For Sale
baffd028-d420-41f7-8f99-151e4d3b02ed,"765 Kristin Ramp, West Windsor, NJ 08865",2996183,7,6.0,6135,3.78,1998,Single Family,For Sale
9360355b-6193-4c4f-a33e-b8304b44eb77,"4260 Jones Crossroad, Franklin Township, NJ 07597",2302043,4,4.5,4487,2.99,1986,Single Family,For Sale
fdd0016d-ee75-410c-a746-b8db582d4f53,"9459 Raymond Viaduct Suite 358, Hopewell, NJ 08931",3190879,5,4.5,5171,1.65,1944,Multi-Family,For Sale
0c3d1d8e-0c9d-4939-b70d-b0e497e53063,"78409 Freeman Spurs Apt. 612, Bridgewater, NJ 08095",3381153,6,5.0,5891,2.95,2005,Townhouse,For Sale
72de60dd-d2fb-45d1-87e6-a1d7480a78f1,"154 Joann Skyway Suite 548, Franklin Township, NJ 07462",2856351,3,4.5,4802,3.44,1945,Multi-Family,For Sale
f4ad7cdf-5211-4e6c-9aad-70f6b5edbd7c,"1656 Ruiz Forks Suite 572, Hillsborough, NJ 08676",1721219,5,3.5,3728,1.89,2001,Single Family,For Sale
74555be2-ef8e-42c9-afcd-5c5e15b28ea7,"686 Jennifer Squares Apt. 656, New Brunswick, NJ 08866",636853,3,4.5,2570,0.85,1950,Multi-Family,For Sale
6d1fd997-ec7e-4bde-bdfe-860398cf9c5d,"592 Roberts Ramp, Edison, NJ 08105",2737739,7,4.5,6389,3.93,2003,Condo,For Sale
7f1674fe-a147-4f1d-bfd5-fcd8164113ff,"772 Glass Point, Hillsborough, NJ 07454",2250679,3,3.5,3393,1.87,2000,Single Family,For Sale
c8c73f3f-9518-4010-99fa-c8834680be30,"9541 Rhonda Prairie, Piscataway, NJ 08760",1154181,5,3.5,3620,1.09,1972,Single Family,For Sale
20373e06-5bb7-4367-a1ca-e808389e5a80,"2177 Odonnell Trail Apt. 728, Franklin Township, NJ 07657",3379412,6,6.0,6119,3.19,2010,Single Family,For Sale
e349ad59-c933-42c8-a18d-801ea7065390,"5320 Mark Bridge, Bridgewater, NJ 08079",3883556,6,5.0,6663,4.55,2001,Single Family,For Sale
8e5b0380-9649-4870-ae01-bccf1848599e,"99589 Taylor Station, East Brunswick, NJ 07215",1005320,4,4.0,3628,2.49,1976,Multi-Family,For Sale
6b4455b5-de90-4e9e-86c7-a4b474080f13,"16536 Jackson Crossroad, Lawrenceville, NJ 07110",3557550,4,4.5,5132,2.52,1994,Single Family,For Sale
a21c1f08-3a85-4859-8f9e-c6faeb3ddd90,"37609 Stephen Trail Apt. 827, South Brunswick, NJ 08196",927955,5,5.0,3572,1.52,2013,Single Family,For Sale
687e1513-699c-43a8-b8cf-63cd8d7e2181,"111 Jessica Junctions Suite 098, Hopewell, NJ 08661",3127921,5,6.0,5471,2.98,2024,Single Family,For Sale
10264d3c-34a3-4573-ad31-ac31f7d31a89,"08207 Rivera Ford Suite 207, Hillsborough, NJ 07886",1980557,4,5.5,4183,1.41,2010,Single Family,For Sale
7fdf5d25-20ba-4da0-ba7b-4859dc67cb98,"50129 Antonio Run Suite 407, Lawrenceville, NJ 08618",2476328,6,4.0,4803,1.25,1946,Single Family,For Sale
22a741a0-cea7-46b9-9b97-64f1c3b76f53,"734 Fuller Club, New Brunswick, NJ 08217",634454,3,1.5,1812,2.31,1982,Townhouse,For Sale
465ea8c0-7a94-4ef8-a788-42c85b657b0b,"3193 Brittney Plains, South Brunswick, NJ 07736",3738464,5,5.5,5521,4.04,2025,Single Family,For Sale
a052e6e0-5ec6-4af6-96c1-3406723f357a,"5532 Barr Glen Apt. 341, South Brunswick, NJ 07718",1775678,2,3.5,3212,1.0,1992,Single Family,For Sale
ad80f41b-c23a-4176-b787-d2dd6b2d5e49,"390 Browning Shoal Suite 543, South Brunswick, NJ 08558",1510242,6,5.0,4028,3.32,2007,Single Family,For Sale
ab5494d5-980e-4955-84d6-99e890105d4d,"0585 Soto Ways, South Brunswick, NJ 07409",2271749,3,4.0,3738,3.8,1999,Townhouse,For Sale
c6e4d110-d0ee-4868-9839-4129234214a0,"1677 Deborah Walks, New Brunswick, NJ 07747",3203688,5,3.0,5050,2.53,1955,Single Family,For Sale
bc1bb5af-716a-4c22-9922-7b3c2b13c24d,"255 Williamson Harbor Apt. 193, East Brunswick, NJ 08107",2412515,4,3.5,4116,3.81,1968,Single Family,For Sale
eed5c467-cf9c-4225-957e-555bc8cf3bac,"833 Martinez Walk, Hillsborough, NJ 08652",2083194,3,2.5,3551,2.39,2004,Multi-Family,For Sale
1237ded8-81f5-4739-aa95-b97c9616d164,"449 Charles Creek Suite 967, West Windsor, NJ 08788",1423274,6,3.0,3852,0.97,1969,Single Family,For Sale
bd406995-e147-4a40-b1c7-7df602729c46,"75678 Paul Center, Hillsborough, NJ 07479",3296582,5,4.5,5355,4.36,2016,Multi-Family,For Sale
a971a0a1-7809-47a6-9300-32142eacf478,"15060 Baker Locks Apt. 112, Franklin Township, NJ 07256",2789510,7,3.0,5283,3.38,2015,Single Family,For Sale
06a9a773-15ea-4a90-b22b-5c86ce3b392e,"0204 Silva Path Suite 042, Lawrenceville, NJ 07531",3375493,3,3.5,5014,4.0,1971,Townhouse,For Sale
ec947624-a3b8-4b48-9686-4e269c8916da,"81659 Coleman Burgs Apt. 493, Franklin Township, NJ 07871",3351065,6,6.0,5735,1.69,2006,Townhouse,For Sale
f5b09f34-5032-43fd-9a7f-80595c43c0ed,"836 Williams Mill, Edison, NJ 07696",868723,6,3.0,3057,0.42,2008,Townhouse,For Sale
500aaf18-eada-4575-8896-b09b96912960,"5517 Nathaniel Parks, New Brunswick, NJ 07671",3762228,7,3.5,5662,4.45,2015,Townhouse,For Sale
7cc7403d-4610-4319-8885-1b1f5f19795b,"233 Caldwell Burg Suite 073, West Windsor, NJ 08942",2526505,5,3.0,4609,3.59,2012,Single Family,For Sale
f5a67069-52db-4044-b1cf-1ac7182d506e,"0959 Smith Crossing Apt. 198, New Brunswick, NJ 07519",3421454,5,5.5,5650,2.42,2008,Single Family,For Sale
08fa18e3-8b62-461e-9382-87e8e8370ca3,"47799 Alvarez Run Suite 486, South Brunswick, NJ 08303",2911796,4,4.5,5119,1.95,1995,Single Family,For Sale
85aea8bf-0925-405c-afc1-7f02d433c244,"8400 Norris Coves Suite 228, Hopewell, NJ 07246",1999734,5,2.5,3716,3.36,1942,Multi-Family,For Sale
f9359152-856b-4c14-887f-2cd39ed1f6b5,"044 Price Meadow Suite 383, Woodbridge, NJ 07909",2042475,6,4.5,4519,2.58,1946,Single Family,For Sale
a4871939-706d-46d0-86d1-8ff50b717db5,"19918 Jones Rapids Suite 584, Lawrenceville, NJ 07003",1035305,4,5.0,3653,2.25,2012,Single Family,For Sale
2a8a8a23-eacb-4225-9be9-54fa93394485,"85500 Ruben Orchard Apt. 112, Hillsborough, NJ 08274",1970625,3,4.0,4513,1.57,1992,Condo,For Sale
6eb8d1fa-bf54-46ed-820b-15d0c6ec3e37,"58886 Angela Trail Apt. 363, Franklin Township, NJ 08719",547016,2,3.5,2216,1.28,1981,Townhouse,For Sale
516432ef-d810-4acc-8d1c-58e8106f2cbb,"53647 Randall Circle, West Windsor, NJ 08535",2095796,3,3.5,2969,2.76,1979,Single Family,For Sale
c0f8595e-1059-4156-ad04-3b3f76c41789,"488 Hall Square, Plainsboro, NJ 08298",977749,5,2.5,2900,2.19,1978,Townhouse,For Sale
42ccba12-4772-4eec-b797-a5021306ff84,"196 Gail Freeway, Woodbridge, NJ 08629",2376055,7,3.0,4494,3.57,1981,Single Family,For Sale
4e838bff-a288-4bfe-9f5d-37b807ead1df,"9682 Merritt Walks Suite 626, New Brunswick, NJ 07451",2408971,3,3.5,4135,1.99,1951,Single Family,For Sale
389c1072-1807-40d7-8b62-883c935eeda1,"901 Hernandez Dam Apt. 246, Franklin Township, NJ 07674",730031,5,4.0,3225,3.04,1943,Townhouse,For Sale
67690f45-a60f-4e92-b8c4-32c066b3f5f4,"714 Diana Points, Woodbridge, NJ 07747",2863573,6,6.0,5699,4.15,1995,Single Family,For Sale
f41dd4da-cdb5-4490-a258-cae681cb6500,"82328 Garner Way Suite 134, New Brunswick, NJ 07480",2826582,3,5.0,4502,3.96,2018,Single Family,For Sale
89fdbc98-39a5-42f8-aecf-f1eff217194f,"00690 Collins Way Apt. 475, South Brunswick, NJ 07884",1459547,4,5.5,3351,1.67,2001,Single Family,For Sale
103d97c9-556a-4ba7-948a-713b5863c472,"91840 Mitchell Tunnel Suite 030, Franklin Township, NJ 08548",2026141,2,5.0,3558,2.22,1972,Single Family,For Sale
501eca9e-cfcb-4c22-98d4-178ebc6e8934,"483 Ramos Divide Apt. 072, Hillsborough, NJ 08152",3409216,5,3.0,5517,4.35,2024,Single Family,For Sale
51dc9f96-24fe-468e-88ad-4eda9e5303d1,"74683 Dustin Hollow, Princeton, NJ 08804",2983936,5,4.0,4676,3.91,1993,Multi-Family,For Sale
4ce29a57-f33e-44c8-974b-46a1769790e4,"004 Ronald Drives Apt. 389, Franklin Township, NJ 07747",3771845,7,5.5,6353,3.04,2012,Single Family,For Sale
d9b3da8f-4c32-4fef-8890-1608a5c878e2,"95893 Hodge Causeway Apt. 739, Hillsborough, NJ 07140",2480101,5,3.0,4508,3.0,1949,Single Family,For Sale
702f2601-005f-40cd-93f4-cf6374628c3d,"2135 Lynn Creek Suite 548, Princeton, NJ 07146",2510768,6,4.0,4874,1.57,1948,Single Family,For Sale
26b2d22f-012e-4b25-9d88-59f7398059a8,"996 Connie Mews Apt. 293, Bridgewater, NJ 08714",1525696,3,3.5,3567,3.47,1962,Condo,For Sale
5133014d-70fe-4a0f-b299-13785be61fd6,"882 Nicholas Locks, Woodbridge, NJ 07520",795927,4,2.0,2111,1.0,1998,Single Family,For Sale
dc7da6db-1605-4fda-8daa-4bcc70b93c7c,"95118 Alyssa Place Suite 843, Piscataway, NJ 07156",2758946,3,5.0,4802,3.53,1987,Single Family,For Sale
74a24665-bfd9-4929-a81a-1afec292d86c,"794 Taylor Gateway, East Brunswick, NJ 07586",1914581,5,5.0,4455,3.23,2017,Single Family,For Sale
655f6ea4-72c7-4d65-a906-f972ffa23197,"0384 John Parkways, South Brunswick, NJ 08940",1305279,3,4.0,3153,2.94,1948,Single Family,For Sale
f58fb7bd-e6fd-47ed-bde3-26a5a09e58c4,"0696 Jensen Hill Apt. 777, New Brunswick, NJ 08550",717392,3,4.5,2353,0.35,2009,Single Family,For Sale
e6764687-fd08-4cb6-97e4-e152344e2a83,"64241 Patton Forge, West Windsor, NJ 07179",2717668,4,5.5,4526,3.77,2025,Single Family,For Sale
13f5d8d3-4d97-4dcb-ad33-1e9cac1c961b,"5669 Stacy Curve, West Windsor, NJ 08786",3505893,5,6.0,5994,3.7,2022,Single Family,For Sale
422e0905-edf7-4bfc-8797-9260863bd599,"903 Le Key, Piscataway, NJ 08449",1428408,5,3.5,4027,1.61,1974,Single Family,For Sale
1e90f93b-ecb3-48cd-a056-f720918127a0,"132 William Port Suite 493, Lawrenceville, NJ 07469",2038669,4,5.5,3803,3.77,1963,Single Family,For Sale
27f9858d-67ea-4d6b-852e-e0b33e227d8f,"14778 Adams Road Suite 844, Bridgewater, NJ 07223",2768145,3,4.0,4467,1.77,1979,Townhouse,For Sale
9d53214d-d4c2-4bd4-8fd7-e5b1ca3f7c02,"210 Smith Mountains Apt. 233, South Brunswick, NJ 07914",593385,5,2.5,3031,2.28,1989,Townhouse,For Sale
73239dbb-cc87-4ba7-9a86-4dac37da594a,"469 Brooks Valley, Lawrenceville, NJ 07879",3168042,4,6.0,5362,2.24,1997,Single Family,For Sale
f9d328da-dc33-4649-a2b5-fbf31533c3f9,"1450 Oconnor Cove, Hopewell, NJ 07956",2376867,4,6.0,4141,2.94,1997,Multi-Family,For Sale
ea15549a-5002-4758-b8c3-40fc543847c5,"587 Simon Field Suite 057, New Brunswick, NJ 08544",2455512,5,4.5,4799,2.8,1955,Townhouse,For Sale
566db3a9-5cf4-41e4-8cfd-91ab894292a0,"0765 Clark Meadows Suite 233, Lawrenceville, NJ 07651",1842579,3,4.0,3190,2.08,2013,Townhouse,For Sale
99b126a6-42b2-4432-8e58-559c73b2ae9a,"44922 Flores Lodge, East Brunswick, NJ 07727",1867660,4,4.0,4087,1.33,1960,Townhouse,For Sale
50c71c1e-baaa-41cd-b97b-5b2e293df4db,"80203 Carter Motorway, East Brunswick, NJ 07886",837250,4,4.0,2620,2.4,1977,Single Family,For Sale
e976dd1b-3de5-4015-91e0-1d1d5599befd,"865 Daniel Manors, East Brunswick, NJ 07646",3480748,5,6.0,6115,4.03,1978,Single Family,For Sale
c42ada24-06b8-4e59-b1f3-ef0fb19fe416,"8788 Ramos View Suite 843, New Brunswick, NJ 07183",814119,5,2.0,2521,0.48,1955,Single Family,For Sale
b2f7498d-565d-4a38-a7f3-32555005cf04,"109 Vanessa Creek Apt. 903, Lawrenceville, NJ 08464",3911164,4,4.0,5239,4.5,1968,Single Family,For Sale
a1e8a5e7-96fb-41da-8c84-7f243f4e1615,"6799 Brown View, Edison, NJ 07592",1472095,5,5.5,4119,3.68,1979,Condo,For Sale
6be8c5b6-cda4-4c3f-8459-f397fa33df5f,"23377 Smith Center Suite 209, Plainsboro, NJ 07348",3916095,4,6.0,6067,4.62,2003,Single Family,For Sale
706e45b4-30d5-44e1-bbef-cc225d8163e7,"422 Chandler Corner, Plainsboro, NJ 07713",1813426,6,5.0,4381,2.78,1974,Single Family,For Sale
f815b902-08b8-4c28-a903-14e44eb1ddb6,"3976 Diaz Crossroad, East Brunswick, NJ 07228",2160470,5,3.5,4082,2.7,1991,Single Family,For Sale
b0f051b5-135b-4fbb-8a72-693510338a53,"00832 Bobby Union, Franklin Township, NJ 08909",1960931,4,4.0,4177,3.64,2018,Multi-Family,For Sale
a02bc0f6-5ae0-42d6-b19a-89015969dbe9,"726 Lopez Lane, Hillsborough, NJ 07964",2263829,7,5.5,5834,2.42,2014,Condo,For Sale
63935b24-9f23-4656-9712-7007b019dc8a,"8116 Phillips Trail Apt. 440, Bridgewater, NJ 08328",864291,4,4.5,3516,2.08,1940,Condo,For Sale
5e0a434f-60c3-4c0d-a858-fcc0fa4a108c,"953 Owens Drives Apt. 348, Edison, NJ 07053",932415,5,4.5,3312,2.43,1975,Multi-Family,For Sale
90cc4efa-8ce6-41d3-bd66-5235a3c4c8c1,"554 Walker Harbor, Franklin Township, NJ 08448",2471190,3,4.0,4063,1.88,1974,Single Family,For Sale
e6547c20-e064-4582-8a2b-89b19679e7fa,"306 Skinner Rest, Princeton, NJ 08928",1085180,4,5.0,3168,2.0,2002,Townhouse,For Sale
79e71a1a-fe96-4ab8-90ea-ae075c1d53aa,"2978 Walter Knoll Suite 552, Franklin Township, NJ 08762",1488799,2,4.5,2825,2.59,2025,Single Family,For Sale
598a467c-67ce-417f-a0a0-526ca37e3b60,"2618 Megan Groves Suite 569, South Brunswick, NJ 08182",1428280,3,4.5,2984,1.08,1988,Single Family,For Sale
e3c7e0e0-b271-4f29-b627-1093635d8e63,"8160 Dean Run, East Brunswick, NJ 08840",1048801,4,3.5,3338,0.84,1980,Single Family,For Sale
d149e715-48a5-4bc2-8f58-01efabd24734,"2773 White Gardens, Bridgewater, NJ 07570",3228298,6,5.5,5786,3.02,1981,Multi-Family,For Sale
82675696-1a85-40bf-8f21-082e20fc612b,"335 Johnson Well Suite 438, Woodbridge, NJ 08969",3488796,4,6.0,4717,3.62,2021,Single Family,For Sale
2176834b-fe7b-457e-9932-8281916a63a4,"15719 Williams Path, South Brunswick, NJ 07347",3843227,7,6.0,6719,3.8,2022,Single Family,For Sale
5f3b9d44-05a9-4e32-b8bc-796ed1e530c6,"056 Charles Glens Apt. 256, South Brunswick, NJ 08963",643928,4,5.0,3052,1.44,1981,Single Family,For Sale
0fb3750c-a91c-4d67-9db9-30a74dda4ae3,"5338 Brown Squares Suite 800, Hillsborough, NJ 08602",2373073,5,4.5,3867,2.72,1985,Single Family,For Sale
b988a669-e18a-4ea4-9509-ad55f23da8e4,"241 Barrett Village Suite 533, Piscataway, NJ 07925",2230501,3,3.5,4078,2.91,2006,Townhouse,For Sale
5e8c84e6-13fa-4cac-b716-f6cfe7bcda34,"77036 Michael Extension Suite 296, Montgomery, NJ 07771",879306,2,4.0,2559,1.13,1971,Single Family,For Sale
86f19f70-401a-4fec-926b-cffeaa80ecb2,"405 Robinson Ports Suite 349, West Windsor, NJ 07549",2610529,3,5.5,4351,2.01,1989,Single Family,For Sale
7cad0add-e78e-4d7c-9c41-025a7e790639,"42271 Brown Pines, West Windsor, NJ 07916",1280795,3,5.0,2825,1.19,1943,Single Family,For Sale
198b9dfa-b1f4-4c9b-8993-43d5e8b8e336,"84936 Robinson River, Edison, NJ 08598",3310383,3,6.0,4969,3.11,1992,Single Family,For Sale
19dca3e9-07cb-46e9-a825-b7d82da22b35,"896 Chambers Meadow, Franklin Township, NJ 08838",1710532,6,5.0,3770,2.7,1940,Townhouse,For Sale
28b0403c-87d1-4de2-955d-c09e02e3a0c8,"268 Atkinson Shoal, Princeton, NJ 08944",2992182,4,5.5,4712,3.78,2010,Townhouse,For Sale
3a06a404-7527-44fe-8a09-f13b292605eb,"20880 Mcbride Drive, Woodbridge, NJ 07443",3835534,7,5.0,6616,3.14,1990,Single Family,For Sale
1228a4aa-a0fc-4d7c-99d7-77e09f36f1a7,"753 Martinez Alley, West Windsor, NJ 08090",753281,3,4.0,2455,1.83,2012,Condo,For Sale
6687da32-1b37-4c49-b6de-b90e4a88ce2a,"142 Rogers Fork, Piscataway, NJ 08333",2416357,4,4.5,4691,1.79,2021,Single Family,For Sale
22a60489-0f05-4043-9b03-b14dcf645a33,"289 Logan Alley, Franklin Township, NJ 07018",2568638,6,5.5,5321,3.46,2025,Multi-Family,For Sale
9fa4c911-0a09-411d-98b1-2961aa522787,"103 Chad Extension, Lawrenceville, NJ 07579",825486,5,2.0,2999,3.14,1943,Condo,For Sale
916e1344-4801-403c-a0d7-123049b278b7,"678 Alexa Viaduct Suite 227, Plainsboro, NJ 07462",1603305,5,2.5,2953,3.37,1962,Single Family,For Sale
b5c15dd5-77d1-45e0-a9b0-e843c363a1c0,"82494 Judith Centers, Hillsborough, NJ 08312",1942369,4,5.5,4359,2.59,1961,Single Family,For Sale
c11d8351-8e44-422a-bd33-1dff3ee90484,"35534 Long Crossing, Lawrenceville, NJ 07225",1520835,3,4.5,2972,1.56,1946,Single Family,For Sale
28170f1b-5f9f-4175-b0dd-8a218e6e3197,"5264 Karen Spur Apt. 218, South Brunswick, NJ 08249",1899283,6,4.0,3785,2.28,1967,Single Family,For Sale
8f8775b3-45aa-456e-9589-a3beb6bfea5e,"2250 Pope Forges Suite 970, Woodbridge, NJ 08309",841180,4,4.0,3177,2.73,1958,Single Family,For Sale
25c98f66-c4bb-4b30-98f2-861b16e90d6b,"86849 Jack Locks Apt. 840, Princeton, NJ 08166",1187631,6,4.0,3503,2.78,1978,Townhouse,For Sale
7fbcb9e9-8dd5-43b4-8410-3b9c4615805b,"6459 Alejandra Cape, East Brunswick, NJ 07155",764160,5,4.5,3087,0.7,1992,Condo,For Sale
90a1ebc7-d9c2-4edc-ab02-0e4dd2e16ba3,"511 Salinas Squares, East Brunswick, NJ 07858",2170915,6,2.5,4101,1.15,1973,Multi-Family,For Sale
9ee57bad-2eba-455e-bbd3-c65ae4905c04,"037 Jennifer Bypass, South Brunswick, NJ 07755",794915,4,5.0,2957,1.07,1957,Single Family,For Sale
63cd1c0a-3d2a-4ab4-8fb0-d22948fe34ca,"1619 Salazar Curve, Hopewell, NJ 07623",3788676,4,6.0,5837,4.7,1986,Single Family,For Sale
