HouseID,Address,ListingPrice,Bedrooms,Bathrooms,SquareFootage,LotSize_Acres,YearBuilt,PropertyType,Status
664765aa-1274-44f5-abc5-26f95f4503b6,"3636 Devin Underpass Apt. 179, New Brunswick, NJ 07813",1882530,2,5.5,2997,3.46,1962,Single Family,For Sale
836dec8f-6e27-4f62-8fb8-a2355e35a1e1,"2055 Wheeler Station Suite 504, Plainsboro, NJ 08171",2512216,7,4.5,5672,2.27,2017,Single Family,For Sale
3d4562b1-7733-4b7f-a429-21d4b04a0ab1,"6198 Williams Meadows Suite 133, Hillsborough, NJ 08546",2420325,3,4.5,4128,3.76,1967,Single Family,For Sale
39f985e7-6ea4-4c24-87b2-8d760d28a148,"9368 Carney Passage Apt. 922, Franklin Township, NJ 08043",1243964,5,3.0,3602,2.38,1980,Single Family,For Sale
360e6dd3-b623-443e-a525-9e958095da76,"3484 Robbins Row Apt. 805, Princeton, NJ 07334",3784190,5,6.0,5824,3.89,1975,Single Family,For Sale
8ad22e2f-c8a7-43b8-9c42-d61968e9f7a7,"73253 Morris Rest, Franklin Township, NJ 08411",2763022,6,4.5,4805,3.85,1978,Single Family,For Sale
cdc27fb7-ff02-4c85-b194-c5f5cd3dc451,"009 Joel Gardens Apt. 249, Piscataway, NJ 08234",3533287,4,4.0,4875,4.22,2021,Single Family,For Sale
7671aaac-da7d-4c00-9cdf-fbe4373e13b0,"618 Melody Branch Apt. 296, Hillsborough, NJ 08900",986696,5,5.0,3389,1.99,1948,Single Family,For Sale
e0e968d8-ec0c-4504-b046-9c5c9e955821,"49090 George Mountains Apt. 783, Plainsboro, NJ 08153",2131771,6,2.5,4620,3.5,1950,Single Family,For Sale
fe2cf4e9-ce10-47ab-bfe3-277308430f50,"5983 Ryan Roads Suite 438, West Windsor, NJ 07680",1938378,4,4.5,3983,2.57,2017,Single Family,For Sale
686b51f4-031a-4d2e-a9fb-5af84c138f1f,"9661 Brenda Dale, New Brunswick, NJ 07848",3335311,3,6.0,4850,4.35,2004,Single Family,For Sale
b52b1fe5-8d2d-441e-b292-5babfbdf3623,"93448 Troy Radial Apt. 817, Hillsborough, NJ 08364",2072895,3,3.0,3436,0.98,1953,Single Family,For Sale
d7f8ac50-dd7a-41fa-83dc-60a988b6115c,"62208 Rachel Harbor, Piscataway, NJ 08938",1075513,2,5.0,3095,1.81,1977,Single Family,For Sale
6a2b65b4-9f3d-4c36-ae63-a8aac13ae04f,"5082 Mary Dale Apt. 461, South Brunswick, NJ 07481",1562306,2,5.5,3279,2.7,1961,Townhouse,For Sale
7f98cadc-e421-465a-8100-fde4db13e5ce,"80868 Miller Passage, Piscataway, NJ 07900",2189600,6,4.5,4612,3.94,2006,Single Family,For Sale
b00b2db6-a23f-4f17-875c-78dd6d84c19d,"7216 Rhodes Alley, Lawrenceville, NJ 07226",1037119,2,3.5,2716,1.48,2010,Single Family,For Sale
7fde423d-2f58-43ba-8c40-0ebfb3ad946f,"640 Travis Lock Suite 643, Hillsborough, NJ 08920",2047036,3,6.0,5082,2.43,1992,Condo,For Sale
a29b6a59-b3e3-4c33-88cf-c4d442f2a953,"7574 William Meadows, Woodbridge, NJ 08321",1235381,2,5.5,3131,2.19,1998,Single Family,For Sale
eb97ea11-dbfb-49a3-85c3-08612beb422e,"44771 Linda Lodge Apt. 207, South Brunswick, NJ 08026",3594411,4,4.0,5539,3.48,2019,Single Family,For Sale
e33f0dec-54e7-4987-8058-79a584c94a8f,"5180 Wilkinson Brook, East Brunswick, NJ 07965",769918,6,4.0,3354,2.45,2025,Single Family,For Sale
90beced2-24fe-4d48-9220-638b6d1ff6b1,"746 Ramirez Lodge, Hillsborough, NJ 08696",806314,3,3.5,2062,1.14,1978,Condo,For Sale
b1f395e6-8194-44e9-a2c9-d44ef53f1cfd,"7721 Rose Hills, Lawrenceville, NJ 08984",3244519,4,5.5,5407,2.01,2024,Multi-Family,For Sale
e77cb487-d2bb-49d6-b060-907914510c01,"299 Wilson Points Suite 103, Bridgewater, NJ 08034",2080535,2,3.5,2804,2.45,2019,Single Family,For Sale
c0fbb5e7-580b-4781-a561-f69304ac26a8,"179 Claudia Fords Apt. 504, Princeton, NJ 08019",3254922,4,5.5,5289,4.57,2021,Multi-Family,For Sale
ad3f4f74-66ea-4c01-ad3f-3a3429a47f24,"3507 Coleman Branch, Franklin Township, NJ 07848",1501710,4,4.5,4280,1.15,2019,Condo,For Sale
d3e2c0dd-6ae7-42fc-8e5a-5c77f4bed7a0,"92559 Evans Island, Hopewell, NJ 08211",3637847,5,6.0,6334,3.42,1989,Townhouse,For Sale
67e6220b-6c31-464f-8a6a-10b8fb93dd23,"12772 Audrey Islands, Piscataway, NJ 07262",1955714,6,6.0,5314,1.36,1951,Single Family,For Sale
b620370b-ec47-4af5-a739-7ee5200c14ae,"726 Holly Courts, Piscataway, NJ 08232",806401,4,3.5,2581,0.67,1973,Single Family,For Sale
319b7f6d-15e4-432f-a46e-56d6e881ee3e,"674 Vicki Tunnel, Edison, NJ 07422",3034824,3,4.5,4547,2.52,1998,Single Family,For Sale
bc5703a7-cbdc-43bb-b5a7-55af3f4f023b,"9286 Dorsey Stravenue, Piscataway, NJ 08276",1952632,5,5.5,6018,2.54,1944,Condo,For Sale
25d588f8-fe46-4799-bcfe-e9e267a26c02,"3662 Kline Centers, Bridgewater, NJ 08111",2412921,5,3.5,4521,3.77,2014,Multi-Family,For Sale
ebc89992-20d1-49ca-9a3e-7bb6883f7778,"7418 Bruce Cove, Montgomery, NJ 08739",1986036,4,3.5,3652,3.73,1959,Single Family,For Sale
7a6cc47c-c184-48ea-bc36-efeab44680b7,"81842 Wright Plain, Franklin Township, NJ 08321",649672,3,4.5,3298,1.94,1957,Multi-Family,For Sale
9bb8152b-4481-49fc-bad7-76f23b72e42c,"47824 Thompson Rapids Apt. 749, Lawrenceville, NJ 08939",3341083,7,3.5,5437,3.57,2012,Townhouse,For Sale
11804649-dd3f-47bf-af5b-e2c0b5de169b,"5703 Mcbride Crest, Hillsborough, NJ 07594",854672,3,4.5,2789,1.19,1955,Single Family,For Sale
17d8623f-790f-4faa-8316-de584cd018fe,"623 Vasquez Row, East Brunswick, NJ 08508",1965610,6,3.0,4405,2.91,1945,Single Family,For Sale
5642a4ce-a241-4a4a-9f8d-87a8cef2e1fe,"760 Kimberly Rest Apt. 996, Plainsboro, NJ 07660",2794537,3,4.0,5316,4.55,2020,Condo,For Sale
b2b9734e-7675-4ab5-bb79-57efafffa808,"344 Brandon Shores, East Brunswick, NJ 08289",1896331,4,2.5,3417,3.65,2004,Single Family,For Sale
8582fab5-5526-43eb-9d89-bf883b9eabd5,"6769 Blair Glen Apt. 035, Hopewell, NJ 07104",3595331,6,6.0,6314,2.73,1946,Single Family,For Sale
cd23ef0a-cba1-467e-a315-0351d84c0cd4,"529 Haynes Lock, New Brunswick, NJ 08522",2070839,7,4.0,5265,1.92,1978,Condo,For Sale
7ddd1309-21f4-4ccd-88c1-f21aadc38592,"32389 Alexander Green Suite 031, Edison, NJ 07138",3733174,4,5.0,5133,4.79,2001,Single Family,For Sale
008de765-1bb7-478b-864c-9d19b0b8d70c,"49221 Sandra Estates, South Brunswick, NJ 08540",2404203,7,4.5,5197,3.15,1941,Single Family,For Sale
7bd03656-d03e-4726-9ec6-df71503dc36d,"833 Sean Knolls, Montgomery, NJ 08675",3045783,5,3.5,5293,4.06,2000,Single Family,For Sale
74159c3f-b628-4198-bd36-ec4b212baef3,"4782 Nicole Pines, New Brunswick, NJ 08234",3739878,5,6.0,6438,2.14,1945,Single Family,For Sale
ad4adc67-9dcb-4749-b209-e465fe74e10c,"41220 Jane Spur Apt. 348, South Brunswick, NJ 07924",1401317,4,5.5,3678,2.8,1946,Single Family,For Sale
81a78c19-7782-4026-a04e-a9f68453d776,"387 Hall Point Apt. 675, Hopewell, NJ 08180",2464436,3,3.5,4354,1.63,2020,Townhouse,For Sale
c963f853-e556-4fc6-9814-63112ea25261,"31136 Jared Ways Apt. 301, Plainsboro, NJ 07212",3020224,5,4.5,4908,2.86,1997,Single Family,For Sale
90419013-380c-4c99-8857-ef10e372cb9d,"64729 Martin Greens, Hillsborough, NJ 07830",1173533,3,2.5,2446,1.35,2012,Condo,For Sale
ad1994df-8224-429d-8e2d-163cd5fa0692,"05249 Leon Via Suite 649, Princeton, NJ 08386",1952964,3,3.5,2955,1.82,1941,Single Family,For Sale
a085f69c-e4a2-42d3-a3f5-f8c49943a0e1,"5651 Lisa Club Suite 598, West Windsor, NJ 08803",681805,5,4.5,3509,3.03,1954,Single Family,For Sale
04c0bdf8-7b3f-41bd-a1a2-4a3cb9bb6749,"056 Erickson Court Apt. 771, Franklin Township, NJ 07073",3367825,6,6.0,6052,2.05,2004,Single Family,For Sale
3abec93f-586c-41ea-8b00-2c12b7f3e9f7,"412 Trujillo Knolls, South Brunswick, NJ 07281",617367,3,3.0,1966,2.67,1976,Single Family,For Sale
8c80b090-faae-4ac2-aae3-fe478b510d34,"3553 Allison Valley Apt. 447, East Brunswick, NJ 07895",876562,2,4.0,2531,0.74,1966,Single Family,For Sale
9a685d76-a4a3-4a5b-8e6b-c83ea1a121ce,"059 Daniel Port Suite 509, Piscataway, NJ 08616",743722,3,4.5,2455,1.21,1968,Single Family,For Sale
4a6aa1ac-9eb2-4015-bb0b-2659d5ac2916,"227 Friedman Mountains, New Brunswick, NJ 08449",662676,5,1.5,2621,0.7,1987,Townhouse,For Sale
c974a5cc-968b-4984-ad38-43ec3c897e92,"523 Donna Point Apt. 075, East Brunswick, NJ 07558",3464401,3,6.0,4759,3.95,1972,Single Family,For Sale
2ce63beb-f4a0-4338-abf2-c18f29254849,"241 Carrillo Manor Suite 669, Hillsborough, NJ 07468",702953,6,2.0,3061,0.66,1958,Single Family,For Sale
81649687-61a6-42d9-a060-473d74f4a346,"107 Ross Road, Montgomery, NJ 08914",1069451,2,2.5,2324,0.65,1975,Townhouse,For Sale
720092b0-2241-4d54-b8c7-c74b3ec62fc7,"4109 Sandoval Flats, Franklin Township, NJ 07386",1856786,2,4.0,2462,1.32,1966,Single Family,For Sale
1159a808-14d8-4626-8a68-3307c7f9b759,"197 Patricia Islands Apt. 271, Lawrenceville, NJ 08859",1084254,6,5.0,3730,1.72,1974,Multi-Family,For Sale
003cbf0c-8f51-43ad-b40d-cb6a1e6bb8cf,"79838 Kirsten Lake, New Brunswick, NJ 08736",2332889,5,5.0,4613,3.56,2023,Single Family,For Sale
2a18a61d-4735-4cbb-b336-710cf97f9951,"13510 Roth Turnpike, Edison, NJ 07299",699077,2,3.5,1714,1.6,1966,Single Family,For Sale
32e6db38-071a-4116-b4e6-aaf3ee8890cc,"77816 Johnson Throughway Apt. 307, Princeton, NJ 07068",2522406,6,5.5,4793,3.66,1962,Single Family,For Sale
35cf2594-fd76-4d4e-b81d-3622f6d1667e,"7952 Michelle Extension, Hopewell, NJ 07261",1283971,6,3.5,3878,2.66,1967,Single Family,For Sale
0210cb30-c1cc-4235-9334-158c7d3da9c9,"95046 Peterson Mission, Montgomery, NJ 07529",3876000,6,5.0,5960,3.67,1995,Single Family,For Sale
091a9926-8b09-48c6-9277-a5750262abfa,"5355 Keith Glens Apt. 837, East Brunswick, NJ 07734",822535,5,4.5,3278,0.35,1974,Single Family,For Sale
91784cf5-eb96-4bb2-a7e5-9f53c77d746a,"18474 John Pass, Princeton, NJ 07619",1620538,2,3.0,3154,0.7,2014,Multi-Family,For Sale
f71a9f52-2f85-4508-bd6e-ce6a29652a12,"0446 Carl Loaf Suite 996, East Brunswick, NJ 07385",3024662,5,3.5,5022,4.38,2007,Single Family,For Sale
05ae2cb8-3e66-4258-a0ec-1308636bce14,"12556 Julie Lights, Montgomery, NJ 07539",3391967,4,4.5,5261,4.43,2016,Single Family,For Sale
317e8884-a5d5-40ec-b098-765bb01c1138,"3051 Fleming Point Suite 229, Princeton, NJ 08323",2251421,5,5.5,3922,1.35,1961,Single Family,For Sale
4c63291b-a1d5-4110-be56-cd45f6c152f4,"124 Snyder Mission, Woodbridge, NJ 07603",811595,4,1.5,2622,0.35,1964,Condo,For Sale
7c5c798f-8a68-40ad-b7e1-b2658c91bff1,"874 Duffy Spurs Suite 451, New Brunswick, NJ 07022",2491883,6,3.5,5386,1.37,1968,Single Family,For Sale
fa34d715-b9ae-4e7d-829a-1b423a08f320,"759 Alex Road, Hopewell, NJ 07585",1689093,3,2.5,3268,1.62,1997,Single Family,For Sale
69f155bb-edde-46cf-8ace-88dc0fc0bc08,"8473 Smith Plain, Franklin Township, NJ 08187",805179,6,2.5,2898,1.98,1973,Single Family,For Sale
3d6db230-cea0-4b6b-9a9a-bba5d9400d8c,"4692 Rodriguez Station, East Brunswick, NJ 07937",3548284,4,4.0,5419,3.95,1964,Single Family,For Sale
2bae94ed-74ce-4580-b604-37fe909a9539,"14495 Ramirez Fords Apt. 857, East Brunswick, NJ 07328",3500011,7,6.0,6486,4.51,1961,Single Family,For Sale
1627d7d2-d240-42c0-8a92-e8c0ef9a5d89,"590 Friedman Cliff Suite 868, East Brunswick, NJ 08342",2602216,6,3.5,5014,2.98,1951,Single Family,For Sale
d899ab32-9076-448b-bb65-cd44c9f25ee2,"95760 Johnson Circles, Hopewell, NJ 08171",1858578,6,4.5,3866,1.2,1959,Single Family,For Sale
0c100b4f-3c27-43e3-abd9-62a3f1c24724,"440 Thomas Village, Princeton, NJ 07813",2994434,6,5.5,5383,2.35,1958,Condo,For Sale
1e22219e-c4d2-4fc5-bdfc-de49fb97a2a9,"06415 Diaz Estate, South Brunswick, NJ 07636",2019373,4,3.0,3277,3.03,2017,Single Family,For Sale
ef436358-1b20-417f-8a5c-62727bf1ac32,"17925 Hughes Club, South Brunswick, NJ 08500",3282257,7,6.0,6243,1.98,2023,Single Family,For Sale
6e72a31f-a400-46d4-9bd4-9dbb03619ca5,"45455 Cheryl Plain, East Brunswick, NJ 08896",2075261,6,4.0,4253,2.14,2014,Single Family,For Sale
3e11b62a-58bb-4688-9956-f544b968ba7d,"25139 Ronald Walks, Hopewell, NJ 08359",2860124,5,4.5,4766,3.06,1958,Single Family,For Sale
2abbaa07-281f-46b7-8acf-1f865c29a6b0,"41100 Kelly Centers Suite 095, Lawrenceville, NJ 08905",818732,6,4.5,2669,0.84,1976,Townhouse,For Sale
25a70b94-c617-43e3-a594-ea4e7b209acd,"869 Patricia Flat Suite 263, Bridgewater, NJ 07117",1938861,6,6.0,4086,2.82,1967,Single Family,For Sale
48e0d955-8743-4826-a7ca-f136bab036fb,"6527 Alexa Summit Suite 221, Bridgewater, NJ 07266",3145402,4,6.0,5307,2.05,1991,Single Family,For Sale
74a9202c-d31e-4f91-8f71-177acae54b1f,"650 Johnson Unions, Edison, NJ 08014",2212024,6,3.0,4218,2.36,1978,Single Family,For Sale
09aa17d4-31a6-4135-9d5a-10a16876702c,"402 Eric Groves Apt. 596, Woodbridge, NJ 07380",808525,5,4.0,3469,2.7,1964,Single Family,For Sale
8ef78aed-a07e-4d39-a866-82934e82984b,"4060 Greene Square, Hopewell, NJ 08478",3286418,3,3.5,4961,2.1,2010,Townhouse,For Sale
2868457f-5562-499e-8313-9a6c29e5923a,"9436 Kelly Route Apt. 950, East Brunswick, NJ 07663",3913066,7,6.0,6436,2.81,2023,Single Family,For Sale
6bbf0856-a427-446d-a46d-7f112abcc9e3,"0926 Shannon Dale Apt. 671, Princeton, NJ 08064",2282259,3,3.0,3524,3.44,1969,Single Family,For Sale
10307b54-d2c3-4289-8f68-9c748a601569,"898 Wilkinson Expressway, Woodbridge, NJ 07551",3254895,3,4.5,5134,2.4,2002,Single Family,For Sale
099b989e-02e8-4f26-898f-5254b8891eef,"87973 Katrina Glen Apt. 500, Piscataway, NJ 07133",3263458,4,5.0,5428,3.24,1995,Single Family,For Sale
1f266f89-2d67-406c-b7ec-2bf493fb5ff3,"8993 Melinda Views, Hopewell, NJ 08839",1639558,3,4.5,3199,2.01,1969,Single Family,For Sale
d5b30fa6-e1ce-4f09-b02a-c3ce768a0e21,"85535 Marcus Tunnel, Plainsboro, NJ 08617",2854086,7,5.5,5556,3.25,1976,Single Family,For Sale
211c48ea-a249-4d96-905e-12d04ea34889,"721 Gilmore Ville, East Brunswick, NJ 08249",844560,5,2.5,3763,2.59,1966,Condo,For Sale
772b9274-b5a8-480b-a6ba-6e2f1bec46c9,"06279 Price Gateway Suite 627, Plainsboro, NJ 08711",1541969,3,3.5,3237,2.45,1949,Single Family,For Sale
4d7b3448-4f04-481d-aeb5-471b7271ea51,"749 Stephens Garden, Lawrenceville, NJ 08648",2322013,7,3.0,4821,1.11,2021,Single Family,For Sale
152cf6fc-cf83-4aed-a2ad-200829d23c88,"9772 Mitchell Springs Apt. 546, New Brunswick, NJ 08972",1547459,5,4.5,3082,1.68,1944,Townhouse,For Sale
9eda5d51-9f5d-47be-8708-2a19d0a37937,"68634 William Locks, New Brunswick, NJ 07424",689640,6,5.0,3811,2.62,1957,Townhouse,For Sale
f78519ed-36a5-4463-9b77-955cd85f1c47,"517 Destiny Viaduct, Hillsborough, NJ 08821",1879314,3,5.0,3696,2.11,1969,Single Family,For Sale
0f061212-af08-4eb3-a159-99ea3ef53eb8,"01469 Bowman Knolls, Franklin Township, NJ 08018",1114036,6,3.5,3410,2.18,2018,Multi-Family,For Sale
2e86991e-d10d-4840-a217-9251f807f81b,"8832 Caroline Mills, Franklin Township, NJ 08940",996228,6,2.0,3157,1.3,2007,Condo,For Sale
57247c8e-36a4-48e0-bbdb-e76baea833ed,"6466 Deborah Wall Suite 808, Princeton, NJ 07650",1680443,4,4.5,3956,2.86,1962,Single Family,For Sale
ba60c8fd-02a9-4cd5-adcd-b0830b649caa,"883 Oscar Cove Suite 266, Lawrenceville, NJ 07850",3249996,4,4.0,5171,4.43,2011,Multi-Family,For Sale
a2330a35-7cc1-4f2a-b4ee-76937413f225,"653 Harvey Passage Suite 397, Bridgewater, NJ 07658",2995889,5,4.5,5359,4.23,2018,Single Family,For Sale
a39800ed-4441-4715-a49a-acfb66cb734a,"39731 Jason Port, Woodbridge, NJ 07911",3927691,4,3.5,5322,4.94,2011,Townhouse,For Sale
be36b376-df36-4663-9af3-5ed749b05cc5,"442 Mark Terrace, Woodbridge, NJ 08892",1085128,4,3.5,3454,3.08,1954,Single Family,For Sale
ad5900f9-de2e-4ec1-85f2-858ee85949fb,"5084 Kristina Lodge, Woodbridge, NJ 07825",3339408,6,4.0,5386,2.27,2010,Single Family,For Sale
00c893a4-e7aa-4f75-8125-bfdf6358be67,"0021 Catherine Skyway, Hillsborough, NJ 08345",1715107,3,5.0,3946,1.98,1971,Single Family,For Sale
3c4bbdc2-9b27-4bd3-b71e-845724d67e59,"188 Michael Flat Apt. 185, Plainsboro, NJ 07983",3394410,7,5.0,6024,3.7,1997,Single Family,For Sale
e58cf867-5d08-44bb-ac7b-9a910374684d,"769 Gray Way Suite 720, Edison, NJ 08845",2335986,5,4.0,4219,3.63,1982,Single Family,For Sale
69f472ee-fe32-47f4-ad6f-d2272c07eb77,"24159 Alexandra Fork, Bridgewater, NJ 08821",1762854,3,3.0,3206,1.28,1943,Single Family,For Sale
60848596-3cd4-4faa-a37d-501851b314d0,"46271 Norma Light Suite 353, Piscataway, NJ 08718",727662,6,3.0,3087,1.66,1966,Condo,For Sale
44fb5f3b-07ee-4884-92fa-35911709e6b7,"87769 Amanda Mission Suite 493, Plainsboro, NJ 07475",1953406,4,3.5,4008,2.94,1999,Single Family,For Sale
505321ee-668d-4cda-8e15-0f1be1dc95fb,"707 Peter Canyon, Lawrenceville, NJ 08827",1887899,2,4.0,3010,2.55,1968,Single Family,For Sale
5a9b360a-6932-4b4b-9b55-363daed4dfd7,"87032 Nelson Stravenue Apt. 498, Plainsboro, NJ 08261",2174749,6,3.5,4931,2.57,2020,Condo,For Sale
69b332d6-8404-4482-aa5d-52217f2330ec,"00991 Thompson Tunnel, Piscataway, NJ 07409",1549962,3,3.0,2886,2.86,1981,Single Family,For Sale
9203c95b-0522-4902-aee6-6dc0d20a6608,"0461 Christopher Dale Apt. 496, Hillsborough, NJ 08944",3491384,6,6.0,5921,3.1,2013,Single Family,For Sale
ad57bc60-f638-4c28-a8b1-f074200f4aea,"3545 Miller Stream, Lawrenceville, NJ 08016",3858744,5,3.5,5823,4.88,2016,Single Family,For Sale
239aefe0-f81b-4943-badd-27aa3a17ea8f,"64203 Danny Walk Apt. 131, West Windsor, NJ 08292",3945048,6,6.0,6329,3.44,1966,Single Family,For Sale
ff82b774-ec86-41a6-9970-d61160e638c0,"965 Andersen Cliff Apt. 048, New Brunswick, NJ 07969",1569369,6,3.0,3511,1.74,2009,Single Family,For Sale
6420531c-89df-4578-a784-a99e1eb5c413,"8076 Nelson Circles, Franklin Township, NJ 07827",2464361,5,3.0,4366,3.84,1983,Single Family,For Sale
ec922224-1d1c-413c-a77e-630c12d7c3f5,"93365 Thomas Falls, West Windsor, NJ 08187",766371,2,4.5,2217,3.05,1960,Single Family,For Sale
dcd5b1e2-9e88-417f-98fe-29283837401a,"8162 Maria Common, Lawrenceville, NJ 07988",912786,6,3.0,3066,2.24,1969,Townhouse,For Sale
62c134e4-26e3-432b-8cf5-0cd0031ec593,"87740 Tracy Throughway, Franklin Township, NJ 07378",2558275,3,3.5,3985,1.4,1954,Single Family,For Sale
48174a15-a594-4a9b-94b3-f071042c36bd,"1096 Johnson Glen Apt. 867, South Brunswick, NJ 07212",1143653,2,4.5,2215,1.31,1953,Single Family,For Sale
384a4ecf-72a7-4795-b7b3-dad893e9afbf,"49656 Lori Tunnel, Montgomery, NJ 07291",2030637,3,3.5,3165,3.58,1978,Single Family,For Sale
6f421011-231d-4bc3-b283-adb20d82c206,"670 Conrad Squares, Hopewell, NJ 07848",2315016,6,5.0,4964,1.15,1974,Single Family,For Sale
bd988b60-99c1-4289-a486-892820a4e0a7,"72560 Aaron Trafficway, Princeton, NJ 07609",3321469,6,4.0,5643,2.4,2015,Multi-Family,For Sale
379c148a-6144-42a5-b46c-7fead4f0cd8c,"78252 Matthew Garden, Plainsboro, NJ 07025",3365355,5,6.0,6184,3.09,2021,Condo,For Sale
93f078d7-1352-40b2-b593-e008b9444a8e,"85967 Jennifer Forks Apt. 028, Edison, NJ 07484",1425389,3,3.0,3446,1.4,1954,Single Family,For Sale
b40ac9c0-5233-4d72-93b0-65b4a27b1f88,"65350 Fox Trace, South Brunswick, NJ 07709",1171538,6,4.5,3467,1.31,1949,Single Family,For Sale
745d6f70-cfe7-4bc1-92b6-c74a83476f03,"24341 Billy Turnpike Apt. 992, Franklin Township, NJ 07039",1539625,6,3.0,4017,1.06,1978,Single Family,For Sale
fa714d1d-ca91-4f70-b133-9f1ab90d8f60,"170 Kristine Cliffs, Lawrenceville, NJ 08985",1178689,4,3.0,3014,1.58,1983,Single Family,For Sale
88b38c49-a63f-4269-9c78-ccec70d0dc99,"402 Wolfe Path Suite 273, Hillsborough, NJ 08575",1180940,2,3.5,2735,0.54,1954,Single Family,For Sale
5604da66-727a-4ec0-b2a4-3957493f3403,"167 Rickey Unions Apt. 655, East Brunswick, NJ 08549",3381584,6,6.0,5792,3.86,1945,Single Family,For Sale
21c185be-9543-44df-84d7-4d730f579dec,"593 Scott Wells, Bridgewater, NJ 08086",2172524,6,2.5,4593,3.52,1941,Single Family,For Sale
6d0100c9-60e1-457a-997c-823c7b07bedb,"85902 Amy Square Apt. 671, South Brunswick, NJ 08527",3498202,5,4.0,5269,2.22,2019,Single Family,For Sale
78c5573b-bfaa-452b-b80d-36c325f4194d,"659 Dorothy Heights Apt. 751, East Brunswick, NJ 07709",3320556,3,5.5,5185,3.06,2007,Townhouse,For Sale
693b4d89-ffdb-401d-9589-4f49fdf36886,"54447 Susan Shore, Lawrenceville, NJ 07580",1603853,5,4.0,3614,1.33,1960,Single Family,For Sale
21db08d6-78b3-400a-a842-e7612477086b,"200 Lee Hill, East Brunswick, NJ 08249",3847606,6,5.5,6138,2.97,1998,Single Family,For Sale
5e2d06ae-e180-410d-a8e9-dcdfe5d31eb0,"428 Byrd Islands Apt. 917, New Brunswick, NJ 07457",2645416,5,6.0,5782,3.15,1991,Condo,For Sale
a478e529-367a-4550-9e2a-0e1736900e9b,"79414 Kyle Views, Woodbridge, NJ 07710",1836710,3,2.5,3784,1.77,1997,Condo,For Sale
e6f2ce58-d1e3-4380-b97b-043f940f62d1,"37186 Huang Parks, Bridgewater, NJ 08675",701064,4,1.5,2152,1.28,1981,Single Family,For Sale
40a99580-f368-4a2c-ac38-ad4781b97699,"750 Paul Forges Apt. 399, Hopewell, NJ 07363",1555958,2,3.0,3120,1.32,2006,Condo,For Sale
604846db-a697-43f6-a10d-0e36516eb5ab,"288 Waller Trace, Franklin Township, NJ 08681",1415846,5,5.0,4268,0.76,1945,Single Family,For Sale
e9aff1c4-e1a0-44d6-a345-f6b16e948f71,"5106 Jessica Centers Suite 518, New Brunswick, NJ 07127",1762114,3,3.5,3733,1.51,2011,Single Family,For Sale
d9ffbdae-f708-4d06-ba98-ecdd56345d86,"926 Jason Skyway, Montgomery, NJ 07410",2462535,3,4.0,4311,1.2,1991,Single Family,For Sale
9988796c-cf08-4b0c-a792-556c3a848f18,"77735 Jonathan Pine, Lawrenceville, NJ 08284",909131,2,2.0,2146,0.99,1942,Single Family,For Sale
3999ebf2-3170-42d8-828a-dc83f95969b6,"92155 Kendra Isle Apt. 808, Hopewell, NJ 08222",2617138,4,3.5,4626,1.58,1997,Townhouse,For Sale
f633e9cc-b792-400f-abff-5e6f579c0fbb,"511 Aguilar Cove, Franklin Township, NJ 08449",922321,6,4.0,3429,2.41,1994,Condo,For Sale
45c29770-7a00-4db2-a24e-8732b20d6729,"7823 Brian Dale Apt. 356, Bridgewater, NJ 07106",3011581,7,6.0,6033,3.98,2015,Single Family,For Sale
c79c80ef-03c2-40f3-bf44-8431cb229a16,"79130 Washington Views, Lawrenceville, NJ 08186",968733,6,2.5,3773,2.62,2017,Single Family,For Sale
e0aceb0d-f568-4a65-82b7-493c0982a9a9,"643 Benjamin Prairie, New Brunswick, NJ 07561",1323503,5,4.5,3542,1.83,1980,Multi-Family,For Sale
b370cf1f-3f09-4871-9dad-d957e49b71c6,"18094 Corey Orchard Suite 623, Woodbridge, NJ 08819",1039511,6,3.0,3129,1.65,1961,Multi-Family,For Sale
aaa49828-a988-4ae6-92c2-633bc2df1f3f,"22318 Bush Inlet, Hillsborough, NJ 07723",3330793,6,3.5,5362,4.52,2010,Single Family,For Sale
ea5bbbc9-c825-4748-8860-ba13705aff8a,"27256 David Spring Suite 494, Lawrenceville, NJ 07027",3547032,7,4.5,5937,2.05,1997,Single Family,For Sale
0087c430-d385-4fe0-9706-e9c1374c00a5,"78367 Carr Forest, Bridgewater, NJ 08802",1061397,4,2.5,3026,2.57,1982,Single Family,For Sale
5323ef56-69cd-42c4-b14c-919b4aa67db7,"43734 Herrera Lane Suite 338, Piscataway, NJ 08083",741740,5,3.5,2941,0.88,1984,Condo,For Sale
18f6e2f9-49ac-41d5-9a96-39817f9b5820,"07712 Allen Rapid Suite 804, West Windsor, NJ 08618",1516031,5,6.0,4743,1.47,1990,Condo,For Sale
d54657e5-0591-42e5-ab32-1cf055116a42,"51683 Mary Roads Apt. 694, Woodbridge, NJ 08179",3663013,3,5.5,5689,4.64,2021,Single Family,For Sale
159c6447-aac4-42f9-a6fd-0e244ed107b3,"338 Ramos Crossroad, Franklin Township, NJ 07101",1917686,5,3.0,4038,2.42,1943,Townhouse,For Sale
155cf3e5-7405-4d43-9efe-70e354004168,"2080 Melissa Cliff Apt. 068, Piscataway, NJ 08565",2875722,6,6.0,5342,2.29,2009,Single Family,For Sale
